id pc1 pc2 pc3 pc4 pc5 pc6 pc7
6742 0.0324967 0.00340045 0.0134738 0.00527263 0.0137721 -0.0186927 0.0175024
6745 -0.0240976 -0.0246438 -0.015493 -0.00966603 0.0165279 -0.0100269 0.00294704
6747 -0.026926 0.029812 0.00852597 0.0156609 -0.00305953 -0.0165342 -0.016469
675 0.00118644 -5.08172e-4 -0.00899684 -0.027236 -0.0274492 -0.021896 -0.0034606
6750 -0.00480555 -0.00482304 -0.0116706 -0.00556662 -0.0212411 0.0359893 0.0287779
6751 -0.0198068 0.0173249 -0.00334071 0.0112443 0.00311427 0.0237805 -0.0530875
6753 -0.00186474 -0.0199603 -0.0292045 0.00446052 0.0370677 0.00315583 -0.0316156
6754 0.0328489 0.0128278 -0.00308145 0.0134754 -0.0508518 0.0169151 -0.0325237
6755 0.0037815600000000002 -0.0139819 0.0181403 0.0735595 -0.0191516 -0.0179082 0.0125815
6757 -0.034251 -0.0229305 0.00877218 -0.00835836 -0.00196134 -0.00904579 -0.0328186
6758 -0.024886 -0.0205118 -0.013097 -0.0160532 -0.00661208 -0.038238 0.00715773
6759 0.00376274 0.00773259 -0.0361279 0.0381656 0.0144934 -0.0214446 -0.0191774
676 0.0431248 0.0350092 -0.00619349 0.00300835 0.0289052 -0.0199594 0.0341576
6760 -0.0119593 -8.68397e-4 -0.0370732 -0.0122348 -0.0309721 -0.00606693 -0.0317018
6761 -0.00806234 0.00869006 0.0192802 -0.0199976 0.0147985 -0.0134663 0.00835336
6762 -6.01914e-4 0.00765311 -0.0231818 -0.0254576 0.00690549 0.00161665 7.95912e-4
6764 -0.0455158 -0.00404026 -0.00737075 -0.0132964 -0.0349055 0.0142062 -0.016046
6765 0.022654 -0.011252 -0.0249751 0.0146349 0.00244034 0.020575 0.0148523
6766 1.28075e-4 -0.00328644 -0.0197206 -0.019855 0.0102379 0.00194071 0.0242547
6767 -0.0175193 3.88202e-4 0.00603756 -0.0035905 0.0134977 -0.0064139 0.0163569
677 0.0135421 0.00647415 0.0658553 0.00163532 -0.00301071 0.013661 0.0265198
6773 -0.0253976 0.0200408 -0.0439071 -0.00603784 -0.00672892 -0.0101577 -0.0244249
6774 0.0335196 0.011586 -0.0302166 0.0231992 0.0111918 0.0319896 -0.0335268
6776 0.0137174 0.0348594 -0.0146108 0.00599503 0.0127409 0.0263002 -0.0481229
6777 -0.0312098 0.0022056 -0.032632799999999997 0.00355646 -0.0137251 -0.0126302 0.0138952
678 0.0356789 0.0110635 0.00686216 0.0114416 -0.0382362 -0.00596432 0.00312345
6780 -0.0169002 -0.0173843 0.00821753 0.00621564 -0.0303175 -0.0227036 -0.00628265
6782 -0.00806319 0.0299737 -0.0143712 0.00420493 0.0109245 0.0365229 -0.047216
6785 0.00634371 -0.023364 0.00837091 -0.0335679 0.0100931 0.0208483 -0.013836
6786 0.0307219 -0.00701004 -7.3461e-4 0.00201548 0.00170097 0.0272555 -0.0186936
6788 -0.0256656 -0.0149653 0.0135386 0.013072 0.00432008 -0.013067 0.0199084
679 0.00533058 0.00891455 0.0143552 -0.0251442 0.0013548500000000001 -0.022612 0.0159831
680 0.010327 0.0120794 0.0339399 -0.0158755 -0.00158026 -0.0461819 -0.0199094
681 -0.00950957 -0.0132189 0.00337719 -0.0199638 -0.0124982 -0.0118517 -0.00450277
6831 -8.99622e-4 -0.0139739 -0.00557185 0.0193891 6.75852e-4 -0.0113837 0.00577744
6834 0.0182622 -0.0094164 -0.0213202 0.00340919 -0.0336901 0.0128244 -0.0708439
6835 -0.010693 -0.00631852 -0.0162022 0.0434058 -0.00419035 -0.0032465 0.0132527
6836 -0.0114078 0.0357067 0.0197598 0.0264924 0.0112136 -0.0127343 -0.0075819
6838 0.0124753 0.0145927 0.0585891 0.00764119 -0.00511532 -0.0250285 -0.0060191
6840 -0.0239211 -0.00811436 -0.0290185 -0.0273117 -0.00150314 0.020312 -0.00475756
6843 -0.0120345 0.0133996 -0.0312035 0.0216239 0.0106794 -0.00749421 0.0024246
6844 -0.0254637 -0.014319 0.00666681 -0.00719769 0.0186453 -0.0142376 0.0100828
6845 0.00194404 -0.00195299 -0.0164706 0.00378176 0.00976722 0.0279705 -0.0485842
6846 -0.00299072 0.00809046 -0.0383548 0.0411844 -0.0172321 -0.0155819 0.019761
6847 -0.014268 0.0576603 0.0135806 0.0294372 -0.0248976 -0.0403104 0.00900268
6849 -0.00784626 0.00890629 -0.0211326 -0.0125932 0.00608887 -0.0202365 -0.0230439
6850 0.00759583 -0.00796282 -0.00807732 0.00298545 -0.0111658 -0.0148791 0.00696375
6852 -2.29237e-4 -0.0253111 -0.00600365 0.0168304 -0.0209588 -0.0239046 -0.0380297
6856 -0.0134926 -0.00363208 -0.0168016 -0.0411907 0.0316788 -0.00430194 0.00779898
6857 -0.0251134 -0.0369552 -0.0178309 -0.0248277 0.0141172 -0.0175666 -0.00984587
6859 0.0167711 0.00123612 -0.0134344 -0.0150902 -0.00968493 0.0113983 0.00924609
6861 -0.00465326 0.0068452 0.00683232 0.011506 -0.019932 -0.0262187 -0.00418451
6863 -0.00768688 -0.0105796 -0.0158788 -0.00534393 0.00578783 0.0186369 0.00649278
6864 -0.00882183 -0.011059 0.0136188 -0.0154114 0.0099066 0.00599784 0.0304533
6865 -0.0377444 -0.0400473 9.43818e-4 -0.00371278 -0.00510117 0.0073832 0.00417417
6868 0.00645538 0.0113412 -0.0279467 -0.00405097 0.0057748 0.0257023 5.16371e-4
6870 -0.0159575 -0.0294904 0.003586 0.0074165 0.00927904 -0.0228662 0.00770575
6872 0.0107761 -0.00476312 -2.59655e-4 -0.00782026 0.0260479 0.0109512 -0.00520397
6873 -0.00707674 -0.00137022 -0.00920844 -5.47923e-4 -0.00503593 0.0190736 -0.0131509
6875 0.0115223 3.46783e-4 4.80136e-4 -0.0035554 0.00314314 -0.0114939 -0.0479413
6877 -0.0379817 0.00526455 0.0107214 -0.0187029 0.00723362 -0.0153782 0.00510304
6878 0.00345557 0.0160587 -0.0208261 0.00124394 -0.0137954 0.00686235 -0.00436096
6879 0.00105481 -0.00350587 -0.029653 0.0200401 -0.0179973 -0.00254404 -0.015202
6881 0.0415304 0.0315879 -0.0187944 0.00466205 -0.0040763 0.00612379 0.0145661
6882 0.0144047 -0.0014858 -0.00170883 0.0067099 -0.0362412 0.0226408 -0.0132566
6884 0.00256108 -0.0174046 0.0401707 0.0112775 -0.0162493 0.00927835 -0.00868735
6886 -0.0253882 0.0137768 -0.00309873 -0.00598767 -0.0234224 -0.0330684 -0.019137500000000002
6887 0.014794 -0.0394083 0.00214479 0.00566632 -0.00377843 -0.0295842 -0.0215404
6888 0.0349516 0.0157857 -0.0384747 -0.00888733 -0.00400891 0.0315459 -0.040201
6889 -0.0265842 -0.00954578 0.00962251 0.00225483 0.00201364 -0.0237984 0.0232533
6892 -0.0109585 0.0381306 -0.0119324 -0.0209965 -0.0176198 0.024174 0.0398466
6894 -0.0275655 -4.1155e-4 0.00177979 -0.0024687 0.0041605 -3.26711e-4 0.0204268
6895 0.00721267 0.00243495 0.0139461 -0.0256511 0.0430583 -0.0468979 -0.00509606
6896 0.00327897 -0.0477396 -0.0104521 -0.0228913 -0.0283063 0.0178063 0.0144772
6897 0.018697 0.00816013 0.00193127 0.0180155 -0.00570336 0.00660066 -0.0386452
6900 -0.0166554 -0.011055 0.00587361 -0.0164407 0.042209000000000003 0.00512361 8.6183e-4
6901 -0.0353135 -0.0472043 -0.0144767 -0.0249563 0.0289588 -0.0157205 0.00114431
6902 0.0121054 0.0067757 -0.0354516 -0.0269442 0.00349589 0.00771189 -0.0296507
6904 -0.0205581 -0.00590872 0.00227841 0.00966143 0.0289638 -0.00959854 0.0298583
6908 0.0138484 0.0130332 -0.0132765 -0.0265456 0.00700322 0.020293 -0.0259754
6909 0.00336529 6.35616e-5 -0.0191464 0.0241035 0.0215052 0.0208272 -0.0125892
6910 0.0187364 0.01812 -0.026827 0.0290616 -5.51872e-4 -0.0175572 -0.00870943
6914 0.016537 0.0196076 0.0129956 0.00814175 0.014912 0.0131999 -0.00726062
6917 -0.0144302 -0.0165147 -0.0232245 -0.00871305 -0.00831283 0.0405019 0.00233768
6918 1.82351e-4 0.0139393 -0.018059 0.0123893 0.00771476 0.0124799 -0.0546527
6919 -0.00393508 0.0190306 -0.022192 -0.00259536 0.00432466 0.0283101 -0.0187431
6920 -0.0158771 -0.0172165 -0.018423 -0.0206812 -0.0151346 0.0209811 0.0300452
6921 0.00319495 0.00499513 0.00213271 -0.00139385 0.0038169 0.00611894 0.0424108
6924 0.0114704 0.00868302 -0.0352626 0.00591053 0.0321842 0.00217877 0.0114564
6925 0.0156348 -8.55911e-4 0.0133339 -0.00833093 -0.0304792 0.0123897 -0.0209575
6926 0.00596427 -0.00546087 0.00428385 -0.00754674 0.00365342 -4.52671e-4 -0.00972243
7068 -0.00479269 -0.0140828 0.0138879 0.015766 -0.0117007 0.0114456 0.0301566
7069 -0.00127609 0.0328573 0.0363035 0.0183423 -0.0244982 0.00288336 0.0222768
7070 0.00675679 0.0237124 0.0252486 -0.0139117 0.0213772 0.0116297 3.12516e-4
7071 -0.00597035 -0.00455897 8.48159e-4 -0.01809 0.0224274 -8.31742e-4 -0.0048972
7074 -0.00553228 -0.0381998 0.00580772 0.00266558 0.00906299 0.00863106 -0.0321982
7075 0.0102559 -0.0262372 -0.0113468 0.0245244 -6.27169e-4 0.00410985 0.0150116
7077 -0.00242607 -0.0106546 -0.00571524 0.0232525 -0.0104841 -0.00487029 0.0288472
7079 -0.00232718 -0.00515046 -0.0428211 0.0276249 0.00921426 -0.0167976 0.0176583
7080 -0.0133429 0.0121022 -0.0313193 0.010302 0.0136757 0.0103187 -0.0393085
7081 0.02332 0.0188846 -0.0190312 -0.0141189 0.0394955 0.00702231 -0.0258049
7083 -0.00779815 0.0113592 0.0256865 -0.00309031 0.0279903 0.0111106 -0.0126309
7084 -0.0165066 -0.0421323 0.0110816 -0.00230592 -0.0102994 0.0190498 0.023264
7086 0.0189221 0.00366311 -0.00138572 -0.00919616 -0.025252 0.0160813 0.0148413
7088 -0.0132213 -0.0171368 0.00104025 -0.026183 0.0257032 -8.53111e-4 0.015039
7090 0.00395176 0.00441986 -0.00456786 0.0069313 -0.0247395 -0.0138769 -0.00961771
7091 -0.019885 0.00164233 0.0128731 0.00743366 -0.0252142 -0.0237367 -0.0167955
7093 -0.00838146 -0.0179677 0.00163633 0.0151846 -0.0165294 0.0133124 0.0069676
7094 0.00864558 8.81886e-4 -0.0244093 0.0194702 -0.0132224 5.36048e-4 0.0048024
7096 -0.0193482 -0.00988999 0.0264856 -0.0027423 -0.0258816 -0.00619963 -0.0136397
7097 -0.0132395 -0.0249825 0.0235536 0.00325639 -0.0163619 -0.0168911 -0.0197816
7099 -9.52891e-4 -5.69842e-4 -0.0133549 0.00840439 0.00198658 0.00384156 -0.00306146
7100 -0.0185086 -0.0255538 -0.00573673 -0.0139112 -0.00522912 -0.0305113 -0.0319876
7101 0.0121953 -0.0352762 -0.027933 0.00589589 0.00621676 -0.00508012 -0.0201795
7102 -0.00252602 -0.0154098 -0.00721337 -8.65523e-4 0.00127483 -0.00738763 -0.0378284
7103 -0.010968200000000001 0.0205753 -0.0127073 -0.0121695 -0.00634813 -0.0120723 0.00909382
7104 -0.00169188 -0.0331499 -0.0121609 0.013778 -0.0569961 0.0213075 -0.00625338
7108 -0.0330717 0.0351773 -0.0205766 -0.00314629 -0.0592606 0.00361172 0.00983308
7109 -0.00490052 -0.0165012 -0.00569862 -0.0261265 -0.0134334 0.0208157 0.0101463
7110 -0.00803429 -0.00988499 5.86555e-5 0.0172838 0.0128879 0.00111091 0.00925893
75 0.00366085 0.0343016 -0.0344349 -0.0680552 -0.0201838 -0.00201608 0.0187601
469 -0.0416015 0.00234156 0.0182387 0.0109543 0.00818408 0.0498607 -0.014327
776 0.0020974 -0.0422792 -0.00177913 -0.00476266 -0.00967839 -0.0200023 0.0160408
78 0.0206462 0.0247902 0.00807756 -0.0386803 0.00975954 -0.0318705 -0.0194362
792 0.0213769 0.0133316 -0.0267058 -0.0117959 0.00924566 0.0398935 0.0513497
794 -0.0154384 -0.0133585 0.0121162 -0.0227726 -0.00112167 -0.022491 0.00816377
799 -0.0033694 0.0171517 -0.00420756 -0.0310731 -0.0114438 -0.0157546 4.06157e-4
823 0.0108983 -0.00834144 -0.00227189 -0.0100341 0.0280913 -0.0472631 0.00274431
824 0.0343784 0.00219554 0.011667 -0.0070047 0.0121747 0.00934249 0.0039109
825 -0.0209442 0.0114142 -0.00678998 0.00823545 -0.00545549 0.0132313 0.0437628
826 -0.0266258 -0.00710553 0.0189004 -0.00620721 0.0101003 -0.0045622 -0.0194068
827 -0.0412886 -1.33701e-4 0.00152056 0.0517668 -0.038737099999999997 0.0401356 0.00998475
828 0.00633344 0.0116468 -0.0339208 0.0271221 0.0521271 0.0274892 0.0135238
830 0.0273308 -0.0248552 0.0242226 -0.00703546 -0.0364448 0.00534419 -0.00407802
831 -0.01277 -0.0137875 0.00437836 -0.0175243 -0.016241 -0.0157345 -0.00436324
832 -0.021805 -0.0213581 0.0160238 -0.00138676 0.0179593 0.0580726 -0.0131805
833 0.0239345 0.0212843 0.0227479 -0.0208011 0.0231739 0.00772651 0.0338161
834 0.00549155 0.0120195 0.0118476 0.0150093 -0.0320867 -0.00550801 -0.0328377
835 0.00954493 0.0122895 0.0334614 -0.0205873 -0.0289476 -0.0215262 0.0062377
836 -0.00331993 -0.0118706 -7.71135e-4 -0.0285305 -0.00482295 0.0156642 -4.97382e-4
837 -0.00548612 -0.0380495 0.020305 -0.00634017 -0.00169868 -0.0339591 -0.00329395
838 0.0204919 0.0203765 6.20816e-4 -0.0429037 0.0322376 0.0164298 0.011358
839 0.0145631 0.0159153 0.0165575 -0.0248958 0.0173956 0.0172265 0.00649159
840 -0.00607476 0.0232301 -0.050374 -0.0632638 -0.0311669 -0.0255956 0.00519058
841 -0.00779725 0.0094307 -0.0115727 0.0403492 -0.00625196 -0.0349581 0.0159443
842 -0.0200262 0.0150645 -0.00389917 0.00274935 0.00681704 -0.00700619 0.0241671
843 0.0227851 0.0314251 0.0163753 -0.00688169 0.00499193 -0.0149761 -0.00660283
844 0.0193893 -0.0151976 0.0222648 0.00756473 -0.0388057 0.0306907 0.0299085
845 0.051761 0.0227818 -0.00838187 -0.0214347 -0.0324798 2.17141e-4 -0.015074
847 0.0142623 0.0184833 -0.0231193 -0.0370865 -0.0153679 -0.0267833 -0.0313008
848 -0.0111218 0.0152111 -0.00987208 0.0232552 0.0187781 -0.0076891 -0.0100659
849 0.0306803 0.0455525 -0.00166237 0.00469851 -0.04314 -3.13165e-4 -0.0043903
850 -0.00718162 0.0102687 -0.00869874 -0.0369351 -0.0311803 6.79979e-4 -0.00866355
851 0.010389 -0.00131402 0.0511424 2.32713e-5 0.0127226 -0.0230648 -0.0322985
852 0.0159738 0.0111526 0.0356439 0.00768938 -0.0216325 -0.00388199 -0.015423
853 -0.0284834 -0.0442726 0.00829305 -0.00617836 -0.010058 -0.0110552 -0.00461292
854 0.058543 -0.0558286 0.00395338 0.0384454 0.0146718 0.0191314 -0.0459303
855 0.0126095 -0.00122232 -0.00594785 0.00376451 0.0344042 0.0526148 4.40571e-4
856 -0.0122028 -0.0284922 -0.0154869 0.033371 0.00203945 -0.014051 0.00275432
857 0.0169537 -0.0193755 -0.0209492 0.0027167 -0.00374108 -0.0137039 8.48955e-4
858 0.0512576 0.0029886 0.0123086 0.0244814 -0.0162619 0.00857857 -0.00955786
859 0.0120763 -0.0456958 -0.00402149 0.00842586 0.0311914 -0.0230481 0.0167029
860 0.0114602 -0.0284397 -0.00835792 -0.0170818 -0.0212942 -0.0113298 -0.0160017
862 0.0504525 -0.0178937 0.0321924 0.0103261 -0.0244084 0.0170962 0.0297438
863 0.00702195 0.00241907 0.0615586 -0.00463347 0.0237157 -0.0183641 -0.00186352
864 -0.00207115 -0.0286583 0.0569506 0.0212112 -0.0128555 -0.0232757 -0.0503408
865 0.0252949 -0.0254268 0.0647982 0.0145064 -0.0512287 -0.00676368 -0.0259113
866 0.0571659 -0.0206239 0.0153254 0.00741467 -0.0172538 0.0285091 0.00844749
867 -0.00700006 0.00883931 0.00860251 -0.0357135 0.0219732 -0.0585323 -0.00116483
868 -0.0168076 0.0212769 -0.022634 0.015412 -0.00447508 -0.00657245 0.0087839
869 0.0143936 -0.0606272 0.00877372 0.0340669 0.00877071 0.0405668 -0.0382451
870 -0.00938624 0.0148173 0.020142 -0.00730491 0.020582 -0.0326312 -0.00924405
872 0.0139133 -0.0246747 0.00983596 0.00344864 -0.00458003 0.0130526 -0.0092937
873 -0.0134301 0.0292743 0.00157515 -0.00320086 0.00263598 -0.0260265 0.00939627
874 0.00443866 0.00741438 0.0205933 -0.0111742 0.0237155 0.00858358 0.0371266
877 -0.021153 8.77475e-4 -0.00435887 -0.035031 0.0195006 0.00570955 0.0126844
878 -0.0313691 0.025293 0.0407313 0.0371705 -0.0174989 -0.00856581 -0.0181385
879 0.0304475 0.0171669 -0.00953982 0.0156497 0.0353181 0.0207482 0.00338294
881 0.00658885 -0.0456069 -8.76244e-5 0.00117408 0.0339299 0.00938783 -0.00495897
884 -0.0345658 0.00543328 0.0110593 0.0147276 0.0102329 0.0264219 0.0184821
885 0.00198025 -0.00239032 0.00746538 -0.0269594 0.00259361 0.0163886 0.0039342
886 0.0146439 0.0155888 -0.0203073 -0.0292488 0.0150407 0.00549124 0.0417012
887 -0.0199785 -0.00831809 0.0230966 -0.00262247 -0.00319979 0.00666051 0.00724858
888 -9.8229e-4 0.00110084 -0.00686256 -0.0188632 -0.00955067 -0.0320555 -0.0448731
889 0.00550696 0.0131921 0.00828895 -0.0152089 -0.0104024 0.0436784 0.0385524
911 -0.00346012 -0.0101246 -0.0251287 -0.0385798 0.0187915 -6.82513e-4 0.0372276
912 0.0154693 -0.0230542 -0.0173157 0.0284407 0.0181538 -0.0332863 0.0135108
914 -0.00562309 0.0123286 -0.0160105 -0.00684804 -7.31357e-4 0.0147247 -0.0072099
915 0.0242343 0.0196661 -0.0107325 -0.00766215 0.0180108 0.0301199 0.0261157
916 -0.00363057 -0.0180621 -0.0186653 -0.00286732 0.0234714 0.0121372 0.032459
917 -0.0185506 0.00934584 0.0167196 1.20167e-4 0.0515653 0.0459771 -0.0274724
918 -0.0142595 -0.0247261 -0.0100396 -0.0114925 -0.030456 0.00684301 -0.0039702
919 -0.0120755 -0.0124071 -0.00100532 -0.0145224 -0.0187578 0.00978738 -0.00430838
921 -0.0368988 -0.0137221 0.023028 -0.023783 -0.0327341 0.0211847 0.0213087
922 0.0254079 -0.0286342 0.0125146 0.00254296 0.0188447 -0.032426 0.0073578
923 6.85471e-4 0.016213 -0.00815022 -0.0242112 -0.014868 -8.63812e-5 0.00628364
924 0.0123166 -0.0189633 -0.012841 -0.0134579 -0.0161543 -0.00295889 0.0237595
925 0.00557566 -0.0354882 0.00697668 0.022118 -0.0116832 -0.0521153 0.00209053
926 -0.0348945 -0.0248881 2.20051e-4 -0.00282052 -0.0217345 0.0250915 -0.0156822
927 -0.0141349 0.00526487 0.010065 -0.0139549 0.0108885 -0.0573708 -0.0074765
928 -6.8708e-4 0.0111424 0.0218469 -0.0133535 0.00322169 0.0115646 -0.00135265
929 -0.00643783 0.0158747 0.00460854 0.00245754 -0.00738006 -4.48443e-5 0.0169471
930 -0.00822392 -0.00483505 -0.0603733 -0.0272705 0.00751317 -0.0332533 -0.00529805
931 -0.0244163 0.0204721 -0.0138838 0.03296 -0.0267555 0.027844 0.00570179
932 -0.0447733 0.0272526 9.0166e-4 -0.0401528 -0.00176209 0.00637496 -0.0125976
937 0.0084351 0.0235494 0.0406757 0.00927748 -0.0271348 0.0104005 0.0301757
938 0.00109659 -0.0135347 -0.0211708 -0.0443995 -0.0313601 0.0350355 0.0118335
940 0.0124831 0.00147149 0.0266714 -0.0151779 -0.0165257 -0.0238157 -0.0254025
941 0.0354304 0.0119115 0.0320913 0.0310564 -3.71752e-6 -0.0117045 0.0111599
942 0.0117097 -0.00702046 0.0481851 -0.00146471 -0.0148231 -0.0340836 -0.0442982
943 -0.0250074 0.0230241 0.00680105 0.0269267 0.0261446 0.0359827 -4.7148e-5
944 9.26585e-4 -0.027786 -0.00863368 0.0229261 0.00128661 -0.00786065 -4.32207e-4
945 -0.0199429 0.0188778 -6.2533e-5 -0.00818159 0.00127549 -0.0076878 -0.0258917
946 0.0109724 -0.0227549 0.00961476 -0.0126422 -0.00337022 -0.00998052 -0.0148594
947 -0.0378296 0.0217969 0.00322196 0.0275646 -0.00581437 0.0186128 0.00994152
949 -0.00115519 0.00419763 -0.0144575 0.0267485 0.0153197 -0.0265575 0.013557
950 0.0199011 0.0220083 -0.0346095 0.0292926 0.00842815 0.00572237 0.0199966
951 0.0102245 0.0199414 -0.0395757 0.0146876 0.00891274 0.00419905 0.0350818
